,Brand,Color,Bluetooth,Touchscreen,WiFi,Webcam,GPU_amd,GPU_intel,GPU_mali,GPU_nvidia,OS_Windows,OS_android,OS_chrome,OS_linux,OS_windows,Storage Type_emmc,Storage Type_hdd/ssd,Storage Type_other,Storage Type_ssd,Processor Speed,Display Width,Display Height,Hard Drive Capacity,SSD Capacity,Screen Size (cm),Ram Size,Price per Screen Size,Price per Display Height,Price per Display Width
394,dell,2,0,0,1,0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.380952380952381,0.16360583137743445,0.13936660760464734,0.02447861965491373,0.05905905905905906,0.00837404047452896,0.0116796875,0.06594392830008013,0.10133708224411149,0.09915380784732421
395,lenovo,2,0,0,0,1,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.04432719624785131,0.16360583137743445,0.13936660760464734,0.02447861965491373,0.05905905905905906,0.00837404047452896,0.0116796875,0.10111238831485825,0.15686212284043935,0.1534816980265283
396,lg,2,0,0,0,0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.04432719624785131,0.0,0.0,0.02447861965491373,0.05053803803803804,0.004938301592579141,0.0116796875,0.02920739198291734,0.04530135068920593,0.04537199859637806
397,hp,2,0,0,0,0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.04432719624785131,0.0,0.0,0.02447861965491373,0.05053803803803804,0.004938301592579141,0.0116796875,0.028696250476830634,0.0444603917380403,0.04453110187635724
398,lg,2,0,0,0,0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.04432719624785131,0.0,0.0,0.02447861965491373,0.05053803803803804,0.004938301592579141,0.0116796875,0.02214724993009459,0.033685605176230524,0.03375711265109064
399,dell,2,0,0,1,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.380952380952381,0.16360583137743445,0.13936660760464734,0.02447861965491373,0.05905905905905906,0.00837404047452896,0.0116796875,0.074704975759592,0.11516929200397408,0.1126877875562779
400,lenovo,2,1,1,1,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.3333333333333333,0.37270437353307584,0.3237880488322229,0.02447861965491373,0.05905905905905906,0.00837404047452896,0.0116796875,0.10090527135364048,0.10323369729392716,0.10100953083342191
401,dell,2,0,0,0,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.04432719624785131,0.16360583137743445,0.13936660760464734,0.02447861965491373,0.11911911911911911,0.00837404047452896,0.0116796875,0.0892031630448362,0.1380594736396805,0.13508444428504285
402,dell,2,0,0,1,0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.380952380952381,0.16360583137743445,0.13936660760464734,0.02447861965491373,0.05905905905905906,0.00837404047452896,0.0116796875,0.06917495289507741,0.10643832272292607,0.104145062775449
403,auo,2,0,0,0,0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.04432719624785131,0.0,0.0,0.02447861965491373,0.05053803803803804,0.004938301592579141,0.0116796875,0.0289837675740044,0.04493343114807099,0.04500410628136897
404,auo,2,0,0,0,0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.04432719624785131,0.0,0.0,0.02447861965491373,0.05053803803803804,0.004938301592579141,0.0116796875,0.028792089509221887,0.044618071541383864,0.04468877001136115
405,dell,1,1,1,1,1,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.42857142857142855,0.37270437353307584,0.3237880488322229,0.02447861965491373,0.029029029029029027,0.007327285415212841,0.0116796875,0.09816635665849663,0.08923798623666668,0.08731557500497707
406,dell,2,1,1,1,1,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.42857142857142855,0.37270437353307584,0.3237880488322229,0.02447861965491373,0.05905905905905906,0.007327285415212841,0.0116796875,0.09786479436296355,0.08895458398784364,0.08703828306452566
407,lenovo,2,0,0,0,1,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.04432719624785131,0.37270437353307584,0.3237880488322229,0.02447861965491373,0.06306306306306306,0.00837404047452896,0.0116796875,0.07787386526622395,0.07899190493306475,0.07729040485019656
408,dell,2,0,0,1,0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.380952380952381,0.16360583137743445,0.13936660760464734,0.02447861965491373,0.05905905905905906,0.00837404047452896,0.0116796875,0.06594392830008013,0.10133708224411149,0.09915380784732421
409,dell,2,1,1,1,1,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.3095238095238095,0.37270437353307584,0.3237880488322229,0.02447861965491373,0.05905905905905906,0.007327285415212841,0.0116796875,0.10227224329767778,0.09309661685525718,0.09109101142496887
410,lg,2,0,0,0,0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.04432719624785131,0.0,0.0,0.02447861965491373,0.05053803803803804,0.004938301592579141,0.0116796875,0.03063219893113407,0.04764552376558018,0.04771599820343605
411,samsung,2,0,0,0,0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.04432719624785131,0.0,0.0,0.02447861965491373,0.05053803803803804,0.004938301592579141,0.0116796875,0.035660553497262125,0.055918457447672175,0.05598831968664075
412,dell,2,0,0,0,0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.04432719624785131,0.0,0.0,0.02447861965491373,0.05053803803803804,0.00837404047452896,0.0116796875,0.013564048808104936,0.032003687273899246,0.032075319211049044
413,dell,2,1,1,1,1,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.3095238095238095,0.37270437353307584,0.3237880488322229,0.02447861965491373,0.05905905905905906,0.007327285415212841,0.0116796875,0.0977024146653688,0.08880198277693893,0.08688897201966725
414,lg,2,0,0,0,0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.04432719624785131,0.0,0.0,0.02447861965491373,0.05053803803803804,0.004938301592579141,0.0116796875,0.03957717528765158,0.06236230541097891,0.0624316908038002
415,dell,2,1,0,1,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.4761904761904761,0.16360583137743445,0.13936660760464734,0.02447861965491373,0.05905905905905906,0.009490579204466155,0.0116796875,0.09442091726013015,0.16340217473635546,0.15988074280617542
416,acer,2,0,0,0,0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.04432719624785131,0.0,0.0,0.02447861965491373,0.05053803803803804,0.004938301592579141,0.0116796875,0.0255655087520495,0.039309518162150746,0.03938060946622982
417,lg,2,0,0,0,0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.04432719624785131,0.0,0.0,0.02447861965491373,0.05053803803803804,0.004938301592579141,0.0116796875,0.035021626614653724,0.05486725875871511,0.05493719878661476
418,dell,2,1,1,1,1,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.2357142857142857,0.37270437353307584,0.3237880488322229,0.02447861965491373,1.0,0.00614096301465457,0.0116796875,0.3655700637957019,0.29376720919495003,0.28743503541380805
419,dell,1,0,0,0,0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.3095238095238095,0.0,0.0,0.12478119529882471,0.05053803803803804,0.00837404047452896,0.015625,0.021631254447537256,0.05247578174133784,0.052545898739055595
420,auo,2,0,0,0,0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.04432719624785131,0.0,0.0,0.02447861965491373,0.05053803803803804,0.004938301592579141,0.0116796875,0.01906123308709605,0.028608315508567964,0.028680198703965012
421,dell,2,0,0,0,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.04432719624785131,0.2681551024552551,0.2315773282184351,0.12478119529882471,0.05053803803803804,0.00837404047452896,0.0116796875,0.03744463443651435,0.04439939043826578,0.04344372399571636
422,auo,2,0,0,0,0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.04432719624785131,0.0,0.0,0.02447861965491373,0.05053803803803804,0.004938301592579141,0.0116796875,0.0314116897279163,0.04892798616610778,0.04899836570146779
423,asus,2,0,0,0,0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.04432719624785131,0.0,0.0,0.02447861965491373,0.05053803803803804,0.00837404047452896,0.0116796875,0.004227216196407657,0.008309668824807298,0.008383054124462759
424,lenovo,2,1,0,1,1,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.42857142857142855,0.37270437353307584,0.3237880488322229,0.02447861965491373,0.05905905905905906,0.00837404047452896,0.0116796875,0.07021053770116628,0.07092584092810156,0.06939824962196513
425,samsung,2,0,0,0,0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.04432719624785131,0.0,0.0,0.02447861965491373,0.05053803803803804,0.004938301592579141,0.0116796875,0.028919874885743567,0.04482831127917527,0.04489899419136638
426,dell,2,0,0,1,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.4047619047619048,0.16360583137743445,0.13936660760464734,0.02447861965491373,0.49949949949949957,0.00837404047452896,0.0116796875,0.11126111941452921,0.1728852499854338,0.16915935773666377
427,lg,2,0,0,0,0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.04432719624785131,0.0,0.0,0.02447861965491373,0.05053803803803804,0.004938301592579141,0.0116796875,0.03027439987687336,0.047056852499764226,0.04712737049942149
428,dell,2,0,0,0,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.04432719624785131,0.16360583137743445,0.13936660760464734,0.02447861965491373,0.05905905905905906,0.00837404047452896,0.0116796875,0.07704539742135284,0.11886442132516668,0.11630324785677854
429,lg,2,0,0,0,0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.04432719624785131,0.0,0.0,0.02447861965491373,0.05053803803803804,0.004938301592579141,0.0116796875,0.028440679723787266,0.04403991226245748,0.04411065351634683
430,dell,2,1,1,1,1,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.42857142857142855,0.37270437353307584,0.3237880488322229,0.02447861965491373,0.05905905905905906,0.007327285415212841,0.0116796875,0.1087674312014672,0.09920066529144557,0.09706345321930616
431,dell,2,0,0,1,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.4761904761904761,0.16360583137743445,0.13936660760464734,0.02447861965491373,0.05905905905905906,0.00837404047452896,0.0116796875,0.05761782645912559,0.0881915779333201,0.08629172784023352
432,lenovo,2,1,0,1,1,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.11666666666666664,0.37270437353307584,0.3237880488322229,0.02447861965491373,0.23923923923923923,0.009490579204466155,0.0116796875,0.12053624179316622,0.13844097666694227,0.1354577218971889
433,dell,2,0,0,1,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.380952380952381,0.16360583137743445,0.13936660760464734,0.02447861965491373,0.05905905905905906,0.00837404047452896,0.0116796875,0.06818079148123209,0.10486871026790619,0.10260929202833369
434,auo,2,0,0,0,0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.04432719624785131,0.0,0.0,0.02447861965491373,0.05053803803803804,0.004938301592579141,0.0116796875,0.025693294128571173,0.03951975789994217,0.03959083364623501
435,lenovo,2,1,0,1,1,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.4761904761904761,0.16360583137743445,0.13936660760464734,0.02447861965491373,0.05905905905905906,0.007327285415212841,0.0116796875,0.12338160398499337,0.1710867357140569,0.1673996204222608
436,dell,2,0,0,1,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.380952380952381,0.16360583137743445,0.13936660760464734,0.02447861965491373,0.05905905905905906,0.00837404047452896,0.0116796875,0.06254721013610862,0.09597423968946027,0.0939065911280136
437,lenovo,1,0,0,0,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.04432719624785131,0.0,0.0,0.02447861965491373,0.23923923923923923,0.00837404047452896,0.0116796875,0.1535129795029552,0.3871511643380391,0.38719651528483645
438,lenovo,3,0,0,0,1,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.04432719624785131,0.37270437353307584,0.3237880488322229,0.02447861965491373,0.23923923923923923,0.009490579204466155,0.0116796875,0.13456974358849877,0.1549001072716645,0.15156198459263417
439,dell,1,0,0,1,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.4047619047619048,0.16360583137743445,0.13936660760464734,0.02447861965491373,0.23923923923923923,0.00837404047452896,0.0116796875,0.09117077417640507,0.14116599829024065,0.13812399055537522
440,dell,1,0,0,0,1,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.04432719624785131,0.16360583137743445,0.13936660760464734,0.02447861965491373,0.029029029029029027,0.006699232379623167,0.0116796875,0.2532183704367739,0.32837498381083946,0.3212966473727741
441,lenovo,1,0,0,0,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.04432719624785131,0.37270437353307584,0.3237880488322229,0.02447861965491373,0.05905905905905906,0.00837404047452896,0.0116796875,0.124309487971249,0.12786789276854457,0.12511259950342604
442,lenovo,1,0,0,0,1,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.04432719624785131,0.37270437353307584,0.3237880488322229,0.02447861965491373,0.05905905905905906,0.00837404047452896,0.0116796875,0.15516991519269743,0.16035015051826126,0.15689452190900677
443,lenovo,2,1,0,1,1,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.2357142857142857,0.16360583137743445,0.13936660760464734,0.02447861965491373,0.05905905905905906,0.007327285415212841,0.0116796875,0.10760757621864767,0.1488505592679421,0.14564286817146058
444,lenovo,1,0,0,0,1,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.04432719624785131,0.37270437353307584,0.3237880488322229,0.02447861965491373,0.11911911911911911,0.00837404047452896,0.0116796875,0.15962292985887958,0.1650371877103345,0.1614805040010872
445,dell,1,1,0,1,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.380952380952381,0.16360583137743445,0.13936660760464734,0.02447861965491373,0.23923923923923923,0.00837404047452896,0.0116796875,0.09547880696973478,0.1479676522619934,0.14477899712620823
446,dell,2,1,1,1,1,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.42857142857142855,0.37270437353307584,0.3237880488322229,0.02447861965491373,0.05905905905905906,0.007327285415212841,0.0116796875,0.09283102373752675,0.08422394644979765,0.08240964067391425
447,lenovo,2,1,0,1,1,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.2357142857142857,0.16360583137743445,0.13936660760464734,0.02447861965491373,0.05905905905905906,0.007327285415212841,0.0116796875,0.10760757621864767,0.1488505592679421,0.14564286817146058
448,samsung,2,0,0,0,0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.04432719624785131,0.0,0.0,0.02447861965491373,0.05053803803803804,0.004938301592579141,0.0116796875,0.04045250511682508,0.06380244761485006,0.06387172643683585
449,dell,2,1,1,1,1,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.42857142857142855,0.37270437353307584,0.3237880488322229,0.02447861965491373,0.05905905905905906,0.007327285415212841,0.0116796875,0.10273618529080561,0.09353262031498492,0.09151761441027866
450,lenovo,2,1,0,1,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.42857142857142855,0.37270437353307584,0.3237880488322229,0.02447861965491373,0.49949949949949957,0.00837404047452896,0.0116796875,0.1355973623576177,0.1397489870461255,0.13673753085311835
451,dell,1,1,0,1,1,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.3333333333333333,0.19170344797959876,0.16395613310165744,0.02447861965491373,0.06306306306306306,0.00837404047452896,0.015625,0.02646743549197229,0.036361666658184855,0.03556032568381589
452,dell,2,0,0,0,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.04432719624785131,0.16360583137743445,0.13936660760464734,0.02447861965491373,0.029029029029029027,0.00837404047452896,0.0116796875,0.0689057008454943,0.1060132193496915,0.10372912486477194
453,lg,2,0,0,0,0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.04432719624785131,0.0,0.0,0.02447861965491373,0.05053803803803804,0.004938301592579141,0.0116796875,0.02965464080074321,0.04603718977147588,0.04610778322639625
454,lenovo,2,0,0,0,1,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.04432719624785131,0.16360583137743445,0.13936660760464734,0.02447861965491373,0.05905905905905906,0.007885554780181438,0.0116796875,0.07004484413219206,0.10225268950953975,0.10004967411647482
455,dell,2,0,0,1,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.4761904761904761,0.16360583137743445,0.13936660760464734,0.02447861965491373,0.05905905905905906,0.00837404047452896,0.0116796875,0.05761782645912559,0.0881915779333201,0.08629172784023352
456,hp,2,0,0,0,0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.04432719624785131,0.0,0.0,0.02447861965491373,0.05053803803803804,0.004938301592579141,0.0116796875,0.0376603946398264,0.059208709344107754,0.059278328103722154
457,lg,2,0,0,0,0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.04432719624785131,0.0,0.0,0.02447861965491373,0.05053803803803804,0.004938301592579141,0.0116796875,0.02851735094970028,0.04416605610513233,0.044236788024349986
458,dell,2,0,0,1,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.380952380952381,0.16360583137743445,0.13936660760464734,0.02447861965491373,0.49949949949949957,0.00837404047452896,0.0116796875,0.10297644096581823,0.1598051461936016,0.1563612681773695
459,auo,2,0,0,0,0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.04432719624785131,0.0,0.0,0.02447861965491373,0.05053803803803804,0.004938301592579141,0.0116796875,0.021747920628464344,0.03302860599563237,0.03310016208857439
460,dell,2,1,1,1,1,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.3095238095238095,0.37270437353307584,0.3237880488322229,0.02447861965491373,0.11911911911911911,0.007327285415212841,0.0116796875,0.10707404292655066,0.0976092526634393,0.09550635232292538
461,lg,2,0,0,0,0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.04432719624785131,0.0,0.0,0.02447861965491373,0.05053803803803804,0.004938301592579141,0.0116796875,0.03006994327443867,0.04672046891929797,0.04679101181141316
462,lenovo,2,1,0,1,1,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.2357142857142857,0.16360583137743445,0.13936660760464734,0.02447861965491373,0.029029029029029027,0.007327285415212841,0.0116796875,0.09872308705025,0.13632635988726272,0.13338869741843634
463,auo,2,0,0,0,0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.04432719624785131,0.0,0.0,0.02447861965491373,0.05053803803803804,0.004938301592579141,0.0116796875,0.023648728104224317,0.03615592209527961,0.03622724676615178
464,auo,2,0,0,0,0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.04432719624785131,0.0,0.0,0.02447861965491373,0.05053803803803804,0.004938301592579141,0.0116796875,0.01915068285066122,0.028755483325021963,0.02882735562996865
465,dell,1,1,1,1,1,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.42857142857142855,0.37270437353307584,0.3237880488322229,0.02447861965491373,0.05905905905905906,0.007327285415212841,0.0116796875,0.10435998226675294,0.09505863242403201,0.09301072485886301
466,dell,2,0,0,0,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.04432719624785131,0.16360583137743445,0.13936660760464734,0.02447861965491373,0.05905905905905906,0.00837404047452896,0.0116796875,0.0700034207399485,0.10774633310210928,0.1054248717313784
467,acer,2,0,0,0,0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.04432719624785131,0.0,0.0,0.02447861965491373,0.05053803803803804,0.009351011863224006,0.0116796875,0.004853839148164707,0.011226745186663124,0.011299914622034965
468,dell,2,0,0,1,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.49999999999999994,0.16360583137743445,0.13936660760464734,0.02447861965491373,0.23923923923923923,0.00837404047452896,0.0116796875,0.09676293212928498,0.14999506834972742,0.14676270100789884
469,dell,2,1,1,1,1,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.42857142857142855,0.37270437353307584,0.3237880488322229,0.02447861965491373,0.05905905905905906,0.007327285415212841,0.0116796875,0.10273618529080561,0.09353262031498492,0.09151761441027866
470,lenovo,1,1,1,1,1,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.4761904761904761,0.37270437353307584,0.3237880488322229,0.02447861965491373,0.05905905905905906,0.00837404047452896,0.0116796875,0.13145502313326224,0.1353889524488481,0.13247150100002023
471,lenovo,1,0,0,0,0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.04432719624785131,0.0,0.0,0.02447861965491373,0.05053803803803804,0.004938301592579141,0.0116796875,0.18635145876045184,0.30384366823819275,0.30389518395777515
472,lenovo,1,0,0,0,1,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.04432719624785131,0.16360583137743445,0.13936660760464734,0.02447861965491373,0.029029029029029027,0.007885554780181438,0.0116796875,0.10052374010929194,0.1479676522619934,0.14477899712620823
473,dell,2,0,0,1,0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.380952380952381,0.16360583137743445,0.13936660760464734,0.02447861965491373,0.05905905905905906,0.00837404047452896,0.0116796875,0.06917495289507741,0.10643832272292607,0.104145062775449
474,lg,2,0,0,0,0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.04432719624785131,0.0,0.0,0.02447861965491373,0.05053803803803804,0.004938301592579141,0.0116796875,0.021907652349116444,0.03329140566787162,0.03336294231358089
475,lenovo,2,1,0,1,1,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.2357142857142857,0.16360583137743445,0.13936660760464734,0.02447861965491373,0.029029029029029027,0.007327285415212841,0.0116796875,0.10018450432860261,0.1383864762344763,0.1354043965240252
476,dell,2,0,0,1,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.4761904761904761,0.16360583137743445,0.13936660760464734,0.02447861965491373,0.23923923923923923,0.00837404047452896,0.0116796875,0.09017661276255974,0.1395963858352208,0.13658821980825991
477,dell,1,1,1,1,1,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.42857142857142855,0.37270437353307584,0.3237880488322229,0.02447861965491373,0.029029029029029027,0.007327285415212841,0.0116796875,0.09816635665849663,0.08923798623666668,0.08731557500497707
478,lg,2,0,0,0,0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.04432719624785131,0.0,0.0,0.02447861965491373,0.05053803803803804,0.004938301592579141,0.0116796875,0.02947574127361287,0.04574285413856791,0.04581346937438899
479,dell,2,1,1,1,1,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.42857142857142855,0.37270437353307584,0.3237880488322229,0.02447861965491373,0.05905905905905906,0.007327285415212841,0.0116796875,0.09786479436296355,0.08895458398784364,0.08703828306452566
480,lg,2,0,0,0,0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.04432719624785131,0.0,0.0,0.02447861965491373,0.05053803803803804,0.004938301592579141,0.0116796875,0.042049822323346066,0.0664304443372427,0.06649952868690086
481,auo,2,0,0,0,0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.04432719624785131,0.0,0.0,0.02447861965491373,0.05053803803803804,0.004938301592579141,0.0116796875,0.02344427150178963,0.03581953851481336,0.03589088807814344
482,lenovo,2,1,0,1,1,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.4761904761904761,0.37270437353307584,0.3237880488322229,0.02447861965491373,0.029029029029029027,0.009490579204466155,0.0116796875,0.08401196228610866,0.0956036367486917,0.09354397859050025
483,dell,2,0,0,1,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.4761904761904761,0.16360583137743445,0.13936660760464734,0.02447861965491373,0.05905905905905906,0.009490579204466155,0.0116796875,0.07899335899506257,0.13626095936830357,0.1333247069706399
484,auo,2,0,0,0,0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.04432719624785131,0.0,0.0,0.02447861965491373,0.05053803803803804,0.004938301592579141,0.0116796875,0.022447545564920533,0.03417966856004034,0.03425113947410288
